Row	Column	Assay	Sample		Conc	Ct	Tm	Expected Tm	R2	Chi2	Straight R2	Efficiency	Multiple peaks	Outlier	Multimodal melt peaks	F0	Flags	S-DispenseTip	S-DropIndex	S-GlobalDropIndex	S-SP-Well	A-DispenseTip	A-DropIndex	A-GlobalDropIndex	A-SP-Well	Asymmetry	A	B	C	D	E	AmpRatio	Tm minus mean	Ct minus mean
45	58	AY38	8B-rep2		-1	28.28823	74.36194		0.999907	17543.56	0.6421999	1.927414	FALSE	FALSE	FALSE	2.23E-06										9	3986.422	1.394292	31.12445	11028.13	-2.08327	3.766425		
45	59	AY38	8B-rep3		-1	27.50723	74.54832		0.9999473	11438.13	0.6692235	1.96344	FALSE	FALSE	FALSE	2.52E-06										7	5265.191	1.359085	30.29709	12086.16	-8.964955	3.295484		
34	60	AY380	1A-rep1														NoAmplification																	
34	61	AY380	1A-rep2														NoAmplification																	
34	62	AY380	1A-rep3														NoAmplification																	
34	66	AY380	5B-rep1		-1	29.20027	82.22691		0.9998221	18245.23	0.622269	1.643942	FALSE	FALSE	FALSE	0.000127911	LowEfficiency									12	4170.632	1.799945	32.57072	9239.298	-4.218377	3.215323		
34	67	AY380	5B-rep2		-1	28.27275	82.25087		0.999765	20041.22	0.6654466	1.642295	FALSE	FALSE	FALSE	0.00020473	LowEfficiency									10	6583.395	1.803296	31.64761	8570.209	-7.716271	2.301792		
34	68	AY380	5B-rep3														LowEfficiency. CtIsLarge. CurveFitFailed																	
34	69	AY380	8B-rep1														CtIsLarge. CurveFitFailed																	
34	70	AY380	8B-rep2														CurveFitFailed																	
34	71	AY380	8B-rep3														NoAmplification																	
43	60	AY381	1A-rep1														NoAmplification																	
43	61	AY381	1A-rep2														NoAmplification																	
43	62	AY381	1A-rep3														NoAmplification																	
43	66	AY381	5B-rep1		-1	22.7924	90.82635		0.9999791	4397.409	0.8170075	1.873184	FALSE	FALSE	FALSE	0.000257283										6	4444.529	1.452447	25.70521	12488.1	14.17497	3.809769		
43	67	AY381	5B-rep2		-1	23.14997	90.78804		0.9996855	57185.5	0.8099256	1.80324	FALSE	FALSE	FALSE	0.000452564										12	5939.971	1.538394	26.17597	11098.34	3.587202	2.868417		
43	68	AY381	5B-rep3		-1	21.64914	90.84624		0.999932	11771.47	0.845459	1.862954	FALSE	FALSE	FALSE	0.000566892										4	7233.248	1.464191	24.57741	11051.5	19.47402	2.527875		
43	69	AY381	8B-rep1		-1	27.59721	90.78513		0.9999749	5693.194	0.6717913	1.852603	FALSE	FALSE	FALSE	1.34E-05										12	5237.435	1.476347	30.5415	12923.04	-1.973731	3.467437		
43	70	AY381	8B-rep2		-1	25.94907	90.70378		0.9999402	8709.502	0.7483998	1.959231	FALSE	FALSE	FALSE	7.00E-06										9	4437.923	1.36307	28.74418	10078.52	27.06466	3.270999		
43	71	AY381	8B-rep3		-1	27.43639	90.66398		0.9996839	37276.15	0.6942897	1.773417	FALSE	FALSE	FALSE	3.79E-05	LowEfficiency									5	4910.313	1.579519	30.51655	9309.03	9.394507	2.895812		
52	60	AY382	1A-rep1														NoAmplification																	
52	61	AY382	1A-rep2														NoAmplification																	
52	62	AY382	1A-rep3														NoAmplification																	
52	66	AY382	5B-rep1		-1	34.36381	78.64626		0.9997	7529.069	0.2612093	2.011603	FALSE	FALSE	FALSE	3.34E-09	CtIsLarge. SaturationBaselineRatioIsLow									5	8350.939	1.315719	37.09655	5865.447	-10.38845	1.70237		
52	67	AY382	5B-rep2		-1	34.67897	86.77124		0.9992166	4560.37	0.1544514	1.821907	FALSE	FALSE	FALSE	5.63E-08	CtIsLarge. SaturationBaselineRatioIsLow									11	9399.401	1.514099	37.67297	3598.811	-20.85826	1.382877		
52	68	AY382	5B-rep3		-1	32.33834	78.51891		0.9974222	38690.7	0.2281665	1.532914	FALSE	FALSE	FALSE	0.00013057	LowEfficiency. CtIsLarge. SaturationBaselineRatioIsLow									5	9848.091	2.070198	36.06471	4804.423	-55.46899	1.487853		
52	69	AY382	8B-rep1		-1	34.77364	85.20383		0.9997992	5684.861	0.1907791	1.923891	FALSE	FALSE	FALSE	1.51E-08	CtIsLarge. SaturationBaselineRatioIsLow									12	9236.398	1.397873	37.61458	7340.333	-22.02277	1.794718		
52	70	AY382	8B-rep2														CtIsLarge. CurveFitFailed																	
52	71	AY382	8B-rep3														NoAmplification																	
61	60	AY383	1A-rep1														NoAmplification																	
61	61	AY383	1A-rep2														NoAmplification																	
61	62	AY383	1A-rep3														NoAmplification																	
61	66	AY383	5B-rep1		-1	28.74213	78.93995		0.9999402	13713.18	0.6435412	1.902991	FALSE	FALSE	FALSE	2.76E-06										14	5729.237	1.419665	31.61177	12944.38	2.148739	3.259355		
61	67	AY383	5B-rep2		-1	27.94514	79.07598		0.9999643	6155.776	0.6754004	1.859174	FALSE	FALSE	FALSE	8.79E-06										24	8404.373	1.468599	30.87922	11895.27	-8.290375	2.415367		
61	68	AY383	5B-rep3		-1	26.99315	79.01451		0.9999474	7793.629	0.715557	1.921399	FALSE	FALSE	FALSE	6.00E-06										18	8867.194	1.400423	29.83745	10737.94	-0.9416862	2.210974		
61	69	AY383	8B-rep1		-1	33.62241	89.07022		0.999834	28192.85	0.4154756	1.854507	FALSE	FALSE	FALSE	2.27E-07	CtIsLarge									11	7075.247	1.47409	36.56372	13425.62	-1.903657	2.897548		
61	70	AY383	8B-rep2		-1	32.98919	88.77594		0.9998678	28876.1	0.44288	1.889304	FALSE	FALSE	FALSE	1.80E-07	CtIsLarge									16	5398.083	1.43446	35.87831	13132.07	4.103606	3.432728		
61	71	AY383	8B-rep3														NoAmplification																	
70	60	AY384	1A-rep1														NoAmplification																	
70	61	AY384	1A-rep2														NoAmplification																	
70	62	AY384	1A-rep3														NoAmplification																	
70	66	AY384	5B-rep1		-1	30.01546	82.81692		0.9999864	2204.564	0.593227	1.867274	FALSE	FALSE	FALSE	1.81E-06	CtIsLarge									18	5134.288	1.4592	32.93717	11510	0.2919003	3.241791		
70	67	AY384	5B-rep2		-1	28.01489	82.42473		0.9999601	3569.141	0.6566384	1.863966	FALSE	FALSE	FALSE	5.71E-06										15	6113.048	1.463018	30.94163	8737.922	-13.01664	2.429389		
70	68	AY384	5B-rep3		-1	29.46383	82.89831		0.9998448	13932.31	0.585399	1.833598	FALSE	FALSE	FALSE	3.34E-06										12	8296.952	1.499409	32.43849	8315.094	-22.40214	2.002187		
70	69	AY384	8B-rep1														NoAmplification																	
70	70	AY384	8B-rep2														NoAmplification																	
70	71	AY384	8B-rep3														NoAmplification																	
54	48	AY39	1A-rep1														NoAmplification																	
54	49	AY39	1A-rep2														NoAmplification																	
54	50	AY39	1A-rep3														NoAmplification																	
54	54	AY39	5B-rep1		-1	28.70896	75.69983		0.9999805	5723.023	0.6473895	1.990062	FALSE	FALSE	FALSE	8.13E-07										9	5920.586	1.334624	31.4666	14105.73	5.174115	3.382489		
54	55	AY39	5B-rep2														NoAmplification																	
54	56	AY39	5B-rep3														NoAmplification																	
54	57	AY39	8B-rep1														NoAmplification																	
54	58	AY39	8B-rep2														NoAmplification																	
54	59	AY39	8B-rep3														NoAmplification																	
27	0	AY4	1A-rep1														NoAmplification																	
27	1	AY4	1A-rep2														NoAmplification																	
27	2	AY4	1A-rep3														LowEfficiency. CtIsLarge. CurveFitFailed																	
27	6	AY4	5B-rep1														CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed																	
27	7	AY4	5B-rep2														CtIsLarge. MultipleMeltPeaks																	
27	8	AY4	5B-rep3														NoAmplification																	
27	9	AY4	8B-rep1		-1	33.21473	88.93464		0.9999142	13591.07	0.4051183	1.84177	FALSE	FALSE	FALSE	3.49E-07	CtIsLarge									11	9748.397	1.489371	36.17617	12342.06	-16.2832	2.26606		
27	10	AY4	8B-rep2														NoAmplification																	
27	11	AY4	8B-rep3		-1	33.65102	88.48238		0.9999617	3378.492	0.3651018	1.860101	FALSE	FALSE	FALSE	1.48E-07	CtIsLarge									20	8433.261	1.467514	36.58368	9900.354	-15.55064	2.173965		
63	48	AY40	1A-rep1														NoAmplification																	
63	49	AY40	1A-rep2														NoAmplification																	
63	50	AY40	1A-rep3														NoAmplification																	
63	54	AY40	5B-rep1														NoAmplification																	
63	55	AY40	5B-rep2														NoAmplification																	
63	56	AY40	5B-rep3														NoAmplification																	
63	57	AY40	8B-rep1														NoAmplification																	
63	58	AY40	8B-rep2														NoAmplification																	
63	59	AY40	8B-rep3														NoAmplification																	
1	0	AY41	1A-rep1														NoAmplification																	
1	1	AY41	1A-rep2														NoAmplification																	
1	2	AY41	1A-rep3														NoAmplification																	
1	6	AY41	5B-rep1		-1	27.59442	81.2992		0.9999417	10348.53	0.6936421	1.848635	FALSE	FALSE	FALSE	1.26E-05										12	10211.83	1.481081	30.54494	11432.79	-0.5375546	2.119564		
1	7	AY41	5B-rep2		-1	26.86517	81.37454		0.9999257	12490.04	0.7190467	1.918703	FALSE	FALSE	FALSE	7.03E-06										14	10084.61	1.403195	29.71312	11047.81	14.03649	2.095512		
1	8	AY41	5B-rep3		-1	27.97218	81.24128		0.9999255	10582.84	0.6811889	1.846163	FALSE	FALSE	FALSE	9.69E-06										10	9274.181	1.484052	30.92661	10884.81	-6.105838	2.173668		
1	9	AY41	8B-rep1														NoAmplification																	
1	10	AY41	8B-rep2														CurveFitFailed																	
1	11	AY41	8B-rep3														NoAmplification																	
10	0	AY42	1A-rep1														NoAmplification																	
10	1	AY42	1A-rep2														NoAmplification																	
10	2	AY42	1A-rep3														NoAmplification																	
10	6	AY42	5B-rep1														NoAmplification																	
10	7	AY42	5B-rep2														NoAmplification																	
10	8	AY42	5B-rep3		-1	34.05747	90.66907		0.9999341	5473.688	0.4669766	1.683091	FALSE	FALSE	FALSE	4.70E-06	LowEfficiency. CtIsLarge									13	10744.65	1.724873	37.32905	11775.28	-11.72897	2.095921		
10	9	AY42	8B-rep1														LowEfficiency. CtIsLarge. CurveFitFailed																	
10	10	AY42	8B-rep2														NoAmplification																	
10	11	AY42	8B-rep3														NoAmplification																	
19	0	AY43	1A-rep1														NoAmplification																	
19	1	AY43	1A-rep2														NoAmplification																	
19	2	AY43	1A-rep3														NoAmplification																	
19	6	AY43	5B-rep1		-1	22.41256	78.94507		0.9997033	59485.9	0.8233199	2.01977	FALSE	FALSE	FALSE	5.05E-05										12	10533.49	1.308749	25.13613	11072.14	10.42613	2.051137		
19	7	AY43	5B-rep2		-1	22.38194	78.8963		0.9997619	40961.7	0.8219043	2.04154	FALSE	FALSE	FALSE	3.74E-05										8	10593.2	1.29067	25.0817	10299.91	-2.900424	1.972314		
19	8	AY43	5B-rep3		-1	23.28667	78.82095		0.9997389	55035.27	0.7987747	1.949431	FALSE	FALSE	FALSE	6.40E-05										16	7074.506	1.372476	26.09416	11565	-1.496842	2.634743		
19	9	AY43	8B-rep1														NoAmplification																	
19	10	AY43	8B-rep2														NoAmplification																	
19	11	AY43	8B-rep3														NoAmplification																	
28	0	AY44	1A-rep1														NoAmplification																	
28	1	AY44	1A-rep2														NoAmplification																	
28	2	AY44	1A-rep3														NoAmplification																	
28	6	AY44	5B-rep1		-1	16.94624	76.79034		0.9995469	57904.81	0.8842995	1.948336	FALSE	FALSE	FALSE	0.005354958										15	10223.55	1.373538	19.75513	9442.051	27.76936	1.923559		
28	7	AY44	5B-rep2		-1	17.21611	76.86462		0.9996653	63866.33	0.8805376	1.963186	FALSE	FALSE	FALSE	0.004252145										11	8806.384	1.359325	20.00628	10482.64	32.23563	2.190346		
28	8	AY44	5B-rep3		-1	17.85798	76.70082		0.9996439	53094.88	0.8820683	1.927122	FALSE	FALSE	FALSE	0.003701842										11	6219.353	1.394587	20.6946	10304.2	17.83186	2.656796		
28	9	AY44	8B-rep1		-1	24.95685	76.89109		0.9999635	9488.529	0.7654154	2.055808	FALSE	FALSE	FALSE	5.51E-06										17	7077.791	1.279201	27.6415	13345.73	15.05277	2.885579		
28	10	AY44	8B-rep2		-1	25.49762	76.4047		0.9992732	63438.69	0.7162613	1.706869	FALSE	FALSE	FALSE	0.000348569	LowEfficiency									12	7317.507	1.68317	28.71428	8937.109	-33.86333	2.221333		
28	11	AY44	8B-rep3		-1	24.92348	76.68986		0.9999492	9641.34	0.7630497	2.041453	FALSE	FALSE	FALSE	5.83E-06										12	5260.526	1.29074	27.62333	11475.85	6.043381	3.181502		
37	0	AY45	1A-rep1														NoAmplification																	
37	1	AY45	1A-rep2														NoAmplification																	
37	2	AY45	1A-rep3														NoAmplification																	
37	6	AY45	5B-rep1														MultipleMeltPeaks																	
37	7	AY45	5B-rep2														MultipleMeltPeaks																	
37	8	AY45	5B-rep3														MultipleMeltPeaks																	
37	9	AY45	8B-rep1														LowEfficiency. MultipleMeltPeaks																	
37	10	AY45	8B-rep2														LowEfficiency. MultipleMeltPeaks																	
37	11	AY45	8B-rep3														LowEfficiency. MultipleMeltPeaks																	
46	0	AY46	1A-rep1														NoAmplification																	
46	1	AY46	1A-rep2														NoAmplification																	
46	2	AY46	1A-rep3														NoAmplification																	
46	6	AY46	5B-rep1		-1	24.75215	87.81988		0.9999408	8746.4	0.7713047	1.928678	FALSE	FALSE	FALSE	2.57E-05										8	8658.981	1.393012	27.58669	10235.13	7.072987	2.182024		
46	7	AY46	5B-rep2		-1	24.03825	87.62023		0.9999579	6150.738	0.7794515	1.913826	FALSE	FALSE	FALSE	5.49E-05										13	9617.27	1.40825	26.89286	10799.03	-3.239897	2.122879		
46	8	AY46	5B-rep3		-1	26.51184	87.34434		0.999971	5168.412	0.7091346	1.903822	FALSE	FALSE	FALSE	1.13E-05										12	6796.503	1.41878	29.38032	11145.54	-4.426835	2.639893		
46	9	AY46	8B-rep1		-1	30.99612	86.86107		0.9998926	19264.13	0.5186976	1.865284	FALSE	FALSE	FALSE	1.02E-06	CtIsLarge									5	6203.183	1.461493	33.92085	12222.28	-10.50006	2.970324		
46	10	AY46	8B-rep2		-1	30.57089	87.89361		0.9999534	7786.593	0.5059351	1.909972	FALSE	FALSE	FALSE	5.85E-07	CtIsLarge									10	8530.678	1.41228	33.4308	11164.39	-30.36679	2.308734		
46	11	AY46	8B-rep3		-1	31.42805	86.67058		0.9999375	12950.22	0.5053803	1.922961	FALSE	FALSE	FALSE	2.71E-07	CtIsLarge									10	6472.382	1.398823	34.27024	11836.38	-7.247579	2.828751		
55	0	AY47	1A-rep1														LowEfficiency. CurveFitFailed																	
55	1	AY47	1A-rep2		-1	29.72436	76.77666		0.9999114	10258.29	0.61054	1.910849	FALSE	FALSE	FALSE	8.31E-07	CtIsLarge									10	1995.343	1.41136	32.58306	8832.382	26.30249	5.426499		
55	2	AY47	1A-rep3														LowEfficiency. CtIsLarge. CurveFitFailed																	
55	6	AY47	5B-rep1		-1	25.205	88.41772		0.9998638	31117.82	0.7772614	1.913515	FALSE	FALSE	FALSE	2.62E-05										11	9412.978	1.408574	28.06003	11764.29	24.71698	2.249795		
55	7	AY47	5B-rep2		-1	25.49608	88.09911		0.9997969	30810.85	0.7471126	1.880354	FALSE	FALSE	FALSE	3.04E-05										7	10967.92	1.44437	28.39826	10508.38	-17.36432	1.958102		
55	8	AY47	5B-rep3		-1	28.05556	88.08607		0.9999155	13810.25	0.6719496	1.902092	FALSE	FALSE	FALSE	3.98E-06										14	6047.867	1.420623	30.92646	11337.14	9.572209	2.874569		
55	9	AY47	8B-rep1														LowEfficiency. CtIsLarge. CurveFitFailed																	
55	10	AY47	8B-rep2														CtIsLarge. MultipleMeltPeaks																	
55	11	AY47	8B-rep3		-1	30.02806	76.79964		0.9999876	2527.674	0.5719025	1.859311	FALSE	FALSE	FALSE	2.33E-06	CtIsLarge									13	6344.762	1.468437	32.96193	13078.46	-8.563722	3.0613		
64	0	AY48	1A-rep1														NoAmplification																	
64	1	AY48	1A-rep2														CtIsLarge. CurveFitFailed																	
64	2	AY48	1A-rep3														CtIsLarge. CurveFitFailed																	
64	6	AY48	5B-rep1														CtIsLarge. MultipleMeltPeaks																	
64	7	AY48	5B-rep2		-1	32.5209	88.70387		0.9999477	10673.62	0.4751018	1.922315	FALSE	FALSE	FALSE	1.25E-07	CtIsLarge									15	8801.501	1.399484	35.36396	11804.98	-1.087966	2.341246		
64	8	AY48	5B-rep3														CtIsLarge. CurveFitFailed																	
64	9	AY48	8B-rep1														CtIsLarge. CurveFitFailed																	
64	10	AY48	8B-rep2														NoAmplification																	
64	11	AY48	8B-rep3														CtIsLarge. CurveFitFailed																	
0	60	AY49	1A-rep1														NoAmplification																	
0	61	AY49	1A-rep2														NoAmplification																	
0	62	AY49	1A-rep3														NoAmplification																	
0	66	AY49	5B-rep1		-1	27.30171	74.78238		0.9999697	8396.147	0.6946536	1.96723	FALSE	FALSE	FALSE	2.97E-06										16	3471.074	1.355525	30.08688	12932.37	22.38618	4.725754		
0	67	AY49	5B-rep2		-1	26.33596	74.83129		0.99997	8646.499	0.7228752	1.954381	FALSE	FALSE	FALSE	7.50E-06										10	5328.588	1.367702	29.13717	13399.26	13.54729	3.5146		
0	68	AY49	5B-rep3		-1	25.92457	74.84372		0.9999606	9335.707	0.7353429	1.958856	FALSE	FALSE	FALSE	9.24E-06										21	4837.787	1.363427	28.72015	13003.56	19.36943	3.687915		
0	69	AY49	8B-rep1														CtIsLarge. CurveFitFailed																	
0	70	AY49	8B-rep2														NoAmplification																	
0	71	AY49	8B-rep3														BadR2. LowEfficiency. CtIsSmall. SaturationBaselineRatioIsLow. CurveFitFailed. HighBaseline																	
36	0	AY5	1A-rep1														NoAmplification																	
36	1	AY5	1A-rep2														NoAmplification																	
36	2	AY5	1A-rep3														NoAmplification																	
36	6	AY5	5B-rep1		-1	27.88469	76.37016		0.9999663	5753.738	0.6934572	1.968776	FALSE	FALSE	FALSE	1.60E-06										16	9282.085	1.354081	30.66796	10943.63	16.33171	2.179005		
36	7	AY5	5B-rep2		-1	28.14763	76.25887		0.9999433	9530.066	0.65969	1.90336	FALSE	FALSE	FALSE	3.38E-06										12	10698.84	1.419271	31.01675	10483	-15.1779	1.979826		
36	8	AY5	5B-rep3														NoAmplification																	
36	9	AY5	8B-rep1														NoAmplification																	
36	10	AY5	8B-rep2														NoAmplification																	
36	11	AY5	8B-rep3														NoAmplification																	
9	60	AY50	1A-rep1														NoAmplification																	
9	61	AY50	1A-rep2														NoAmplification																	
9	62	AY50	1A-rep3														NoAmplification																	
9	66	AY50	5B-rep1														NoAmplification																	
9	67	AY50	5B-rep2		-1	30.87345	76.69292		0.9999563	8509.35	0.5499932	1.858693	FALSE	FALSE	FALSE	1.27E-06	CtIsLarge									7	6247.482	1.469161	33.80827	12513.29	-8.775542	3.002934		
9	68	AY50	5B-rep3														NoAmplification																	
9	69	AY50	8B-rep1														NoAmplification																	
9	70	AY50	8B-rep2														NoAmplification																	
9	71	AY50	8B-rep3		-1	33.71446	81.07478		0.9997732	19040.44	0.4455585	1.883376	FALSE	FALSE	FALSE	8.55E-08	CtIsLarge									8	5621.13	1.441002	36.6122	9253.054	14.30233	2.64612		
