Row	Column	Assay	Sample	Conc	Ct	Tm	Efficiency	Flags
36	29	AY13	4C-rep3	-1				NoAmplification
36	33	AY13	5A-rep1	-1				NoAmplification
36	34	AY13	5A-rep2	-1				NoAmplification
36	35	AY13	5A-rep3	-1				NoAmplification
36	24	AY13	5C-rep1	-1				NoAmplification
36	25	AY13	5C-rep2	-1				NoAmplification
36	26	AY13	5C-rep3	-1				NoAmplification
11	48	AY130	4B-rep1	-1				NoAmplification
11	49	AY130	4B-rep2	-1				NoAmplification
11	50	AY130	4B-rep3	-1				NoAmplification
11	51	AY130	4C-rep1	-1	27.64	79.15	1.88	
11	52	AY130	4C-rep2	-1	28.06	79.21	1.9	
11	53	AY130	4C-rep3	-1	29.05	79.14	1.86	
11	57	AY130	5A-rep1	-1	26.34	79.31	1.9	
11	58	AY130	5A-rep2	-1	26.7	79.28	1.9	
11	59	AY130	5A-rep3	-1	26.31	79.31	1.92	SaturationBaselineRatioIsLow
11	48	AY130	5C-rep1	-1	29.89	79.1	1.89	CtIsLarge
11	49	AY130	5C-rep2	-1	28.09	79.15	1.91	
11	50	AY130	5C-rep3	-1	27.69	79.14	1.92	
20	48	AY131	4B-rep1	-1	34.81	80.71	1.87	CtIsLarge
20	49	AY131	4B-rep2	-1	33.57	80.79	1.87	CtIsLarge
20	50	AY131	4B-rep3	-1	32.96	80.86	1.87	CtIsLarge
20	51	AY131	4C-rep1	-1				CtIsLarge. CurveFitFailed
20	52	AY131	4C-rep2	-1	32.47	80.88	1.86	CtIsLarge
20	53	AY131	4C-rep3	-1	33.33	80.86	1.86	CtIsLarge
20	57	AY131	5A-rep1	-1	32.78	81.02	1.9	CtIsLarge
20	58	AY131	5A-rep2	-1				CtIsLarge. CurveFitFailed
20	59	AY131	5A-rep3	-1				CurveFitFailed
20	48	AY131	5C-rep1	-1	34.62	86.74	1.88	CtIsLarge
20	49	AY131	5C-rep2	-1				CtIsLarge. CurveFitFailed
20	50	AY131	5C-rep3	-1	34.01	86.44	1.9	CtIsLarge
29	48	AY132	4B-rep1	-1	28.92	79.87	1.9	
29	49	AY132	4B-rep2	-1				NoAmplification
29	50	AY132	4B-rep3	-1	26.73	79.85	1.91	
29	51	AY132	4C-rep1	-1	27.35	79.91	1.92	
29	52	AY132	4C-rep2	-1	27.18	79.97	1.92	
29	53	AY132	4C-rep3	-1	26.29	80.01	1.93	
29	57	AY132	5A-rep1	-1	24.34	80.07	1.96	
29	58	AY132	5A-rep2	-1	24.02	80.07	2	
29	59	AY132	5A-rep3	-1	24.24	80.09	1.98	
29	48	AY132	5C-rep1	-1	26.1	80.04	1.94	
29	49	AY132	5C-rep2	-1	25.8	80.04	1.95	
29	50	AY132	5C-rep3	-1	27.71	79.95	1.92	
38	48	AY133	4B-rep1	-1	22.06	85.4	1.91	
38	49	AY133	4B-rep2	-1	22.14	85.33	1.92	
38	50	AY133	4B-rep3	-1	22.22	85.33	1.91	
38	51	AY133	4C-rep1	-1	21.84	85.42	1.92	
38	52	AY133	4C-rep2	-1	21.42	85.42	1.91	
38	53	AY133	4C-rep3	-1	21.53	85.41	1.91	
38	57	AY133	5A-rep1	-1	18.4	85.71	1.92	
38	58	AY133	5A-rep2	-1	18.5	85.74	1.93	
38	59	AY133	5A-rep3	-1	18.58	85.72	1.96	
38	48	AY133	5C-rep1	-1	19.63	85.81	1.95	
38	49	AY133	5C-rep2	-1	19.69	85.73	1.94	
38	50	AY133	5C-rep3	-1	19.77	85.73	1.96	
47	48	AY134	4B-rep1	-1				CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed
47	49	AY134	4B-rep2	-1				NoAmplification
47	50	AY134	4B-rep3	-1				NoAmplification
47	51	AY134	4C-rep1	-1				NoAmplification
47	52	AY134	4C-rep2	-1				NoAmplification
47	53	AY134	4C-rep3	-1				NoAmplification
47	57	AY134	5A-rep1	-1				CtIsLarge. CurveFitFailed
47	58	AY134	5A-rep2	-1				CurveFitFailed
47	59	AY134	5A-rep3	-1				CtIsLarge. CurveFitFailed
47	48	AY134	5C-rep1	-1				CtIsLarge. CurveFitFailed
47	49	AY134	5C-rep2	-1				CtIsLarge. CurveFitFailed
47	50	AY134	5C-rep3	-1				CtIsLarge. CurveFitFailed
56	48	AY135	4B-rep1	-1				CtIsLarge. CurveFitFailed
56	49	AY135	4B-rep2	-1				NoAmplification
56	50	AY135	4B-rep3	-1				NoAmplification
56	51	AY135	4C-rep1	-1				NoAmplification
56	52	AY135	4C-rep2	-1				HighEfficiency. CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed
56	53	AY135	4C-rep3	-1				CtIsLarge. CurveFitFailed
56	57	AY135	5A-rep1	-1				CtIsLarge. CurveFitFailed
56	58	AY135	5A-rep2	-1	33.59	85.81	1.88	CtIsLarge
56	59	AY135	5A-rep3	-1				CtIsLarge. CurveFitFailed
56	48	AY135	5C-rep1	-1	33.49	86.47	1.93	CtIsLarge
56	49	AY135	5C-rep2	-1				CtIsLarge. CurveFitFailed
56	50	AY135	5C-rep3	-1				CurveFitFailed
65	48	AY136	4B-rep1	-1	26.67	74.82	2	
65	49	AY136	4B-rep2	-1	26.18	74.79	1.98	
65	50	AY136	4B-rep3	-1	29.89	74.65	1.92	CtIsLarge
65	51	AY136	4C-rep1	-1	27.19	74.81	1.98	
65	52	AY136	4C-rep2	-1	28.91	74.87	1.97	
65	53	AY136	4C-rep3	-1	26.15	74.89	1.97	
65	57	AY136	5A-rep1	-1	22.55	74.79	2.03	
65	58	AY136	5A-rep2	-1	22.38	74.78	2.09	
65	59	AY136	5A-rep3	-1	22.26	74.79	2.05	
65	48	AY136	5C-rep1	-1	23.36	74.86	2.02	
65	49	AY136	5C-rep2	-1	22.77	74.79	2.03	
65	50	AY136	5C-rep3	-1	24.84	74.63	1.94	
3	0	AY137	4B-rep1	-1				NoAmplification
3	1	AY137	4B-rep2	-1				NoAmplification
3	2	AY137	4B-rep3	-1	30.58	73.19	1.95	CtIsLarge
3	3	AY137	4C-rep1	-1				NoAmplification
3	4	AY137	4C-rep2	-1	31.07	73.07	1.93	CtIsLarge
3	5	AY137	4C-rep3	-1				NoAmplification
3	9	AY137	5A-rep1	-1				NoAmplification
3	10	AY137	5A-rep2	-1	30.32	72.91	1.97	CtIsLarge
3	11	AY137	5A-rep3	-1	27.87	72.9	1.93	
3	0	AY137	5C-rep1	-1	28.97	73.23	1.88	
3	1	AY137	5C-rep2	-1	33.33	71.59	2	CtIsLarge
3	2	AY137	5C-rep3	-1	29.5	73.17	1.91	CtIsLarge
12	0	AY138	4B-rep1	-1				NoAmplification
12	1	AY138	4B-rep2	-1				NoAmplification
12	2	AY138	4B-rep3	-1				NoAmplification
12	3	AY138	4C-rep1	-1				NoAmplification
12	4	AY138	4C-rep2	-1				NoAmplification
12	5	AY138	4C-rep3	-1				NoAmplification
12	9	AY138	5A-rep1	-1				NoAmplification
12	10	AY138	5A-rep2	-1	30.03	76.48	1.96	CtIsLarge
12	11	AY138	5A-rep3	-1				NoAmplification
12	0	AY138	5C-rep1	-1				NoAmplification
12	1	AY138	5C-rep2	-1	29.49	76.89	1.96	
12	2	AY138	5C-rep3	-1				NoAmplification
21	0	AY139	4B-rep1	-1	28.23	78.42	1.95	
21	1	AY139	4B-rep2	-1	26.14	78.24	2	
21	2	AY139	4B-rep3	-1	28.6	78.28	1.98	
21	3	AY139	4C-rep1	-1	26.16	78.32	1.93	
21	4	AY139	4C-rep2	-1	26.28	78.09	1.99	
21	5	AY139	4C-rep3	-1	28.67	78.49	1.94	
21	9	AY139	5A-rep1	-1	21.63	78.28	2.03	
21	10	AY139	5A-rep2	-1	21.96	78.28	2.05	
21	11	AY139	5A-rep3	-1	21.88	78.3	2.04	
21	0	AY139	5C-rep1	-1	24.08	78.5	2.01	
21	1	AY139	5C-rep2	-1	22.04	78.47	2.05	
21	2	AY139	5C-rep3	-1	22.1	78.44	2.01	
45	24	AY14	4B-rep1	-1	26.72	79.16	1.92	
45	25	AY14	4B-rep2	-1	27.7	79.05	1.88	
45	26	AY14	4B-rep3	-1	28.17	79.06	1.88	
45	27	AY14	4C-rep1	-1	27.68	79.03	1.87	
45	28	AY14	4C-rep2	-1	28.37	79.03	1.88	
45	29	AY14	4C-rep3	-1	27.91	79.07	1.86	
45	33	AY14	5A-rep1	-1	25.78	79.13	1.89	
45	34	AY14	5A-rep2	-1	25.32	79.12	1.9	
45	35	AY14	5A-rep3	-1	25.25	79.09	1.88	
45	24	AY14	5C-rep1	-1	26.93	79.22	1.89	
45	25	AY14	5C-rep2	-1	26.54	79.17	1.89	
45	26	AY14	5C-rep3	-1	27.47	79.22	1.9	
30	0	AY140	4B-rep1	-1	27.83	84.88	1.88	MultipleMeltPeaks
30	1	AY140	4B-rep2	-1	27.28	84.39	1.87	
30	2	AY140	4B-rep3	-1	27.5	82.83	1.87	MultipleMeltPeaks
30	3	AY140	4C-rep1	-1	26.43	83.15	1.87	MultipleMeltPeaks
30	4	AY140	4C-rep2	-1	27.73	89.73	1.91	MultipleMeltPeaks
30	5	AY140	4C-rep3	-1	27.41	86.43	1.93	
30	9	AY140	5A-rep1	-1	24.8	83.72	1.9	MultipleMeltPeaks
30	10	AY140	5A-rep2	-1	24.32	83.98	1.87	MultipleMeltPeaks
30	11	AY140	5A-rep3	-1	24.28	87.09	1.86	MultipleMeltPeaks
30	0	AY140	5C-rep1	-1	26.79	88.04	1.9	MultipleMeltPeaks
30	1	AY140	5C-rep2	-1	24.83	84.85	1.9	MultipleMeltPeaks
30	2	AY140	5C-rep3	-1	24.27	86.69	1.88	MultipleMeltPeaks
39	0	AY141	4B-rep1	-1				HighEfficiency. CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed
39	1	AY141	4B-rep2	-1				CtIsLarge. CurveFitFailed
39	2	AY141	4B-rep3	-1				CtIsLarge. CurveFitFailed
39	3	AY141	4C-rep1	-1	28.81	78.62	1.95	
39	4	AY141	4C-rep2	-1				CtIsLarge. CurveFitFailed
39	5	AY141	4C-rep3	-1	34.69	80.28	1.94	CtIsLarge
39	9	AY141	5A-rep1	-1	33.2	77.43	2	CtIsLarge
39	10	AY141	5A-rep2	-1	28.95	78.43	2.03	
39	11	AY141	5A-rep3	-1	32.1	77.27	2.01	CtIsLarge. MultipleMeltPeaks
39	0	AY141	5C-rep1	-1				NoAmplification
39	1	AY141	5C-rep2	-1				CtIsLarge. CurveFitFailed
39	2	AY141	5C-rep3	-1				LowEfficiency. CtIsLarge. CurveFitFailed
48	0	AY142	4B-rep1	-1	27.95	86.24	1.91	MultipleMeltPeaks
48	1	AY142	4B-rep2	-1	28.66	77.4	2.01	MultipleMeltPeaks
48	2	AY142	4B-rep3	-1	27.6	82.22	1.88	MultipleMeltPeaks
48	3	AY142	4C-rep1	-1	26.64	82.34	1.88	MultipleMeltPeaks
48	4	AY142	4C-rep2	-1	26.47	86.02	1.88	MultipleMeltPeaks
48	5	AY142	4C-rep3	-1	27.47	82.14	1.94	MultipleMeltPeaks
48	9	AY142	5A-rep1	-1	24.72	82.45	1.92	MultipleMeltPeaks
48	10	AY142	5A-rep2	-1	25.04	82.38	1.84	MultipleMeltPeaks
48	11	AY142	5A-rep3	-1	24.34	82.36	1.89	SaturationBaselineRatioIsLow. MultipleMeltPeaks
48	0	AY142	5C-rep1	-1	29	82.31	1.94	MultipleMeltPeaks
48	1	AY142	5C-rep2	-1	27.09	82.65	1.93	MultipleMeltPeaks
48	2	AY142	5C-rep3	-1	24.76	82.66	1.94	MultipleMeltPeaks
57	0	AY143	4B-rep1	-1				LowEfficiency. CtIsSmall. SaturationBaselineRatioIsLow. CurveFitFailed
57	1	AY143	4B-rep2	-1				LowEfficiency. CtIsSmall. CurveFitFailed
57	2	AY143	4B-rep3	-1				LowEfficiency. CtIsSmall. SaturationBaselineRatioIsLow. CurveFitFailed
57	3	AY143	4C-rep1	-1				LowEfficiency. CtIsSmall. CurveFitFailed
57	4	AY143	4C-rep2	-1				CurveFitFailed
57	5	AY143	4C-rep3	-1				LowEfficiency. CtIsSmall. CurveFitFailed
57	9	AY143	5A-rep1	-1				LowEfficiency. CtIsSmall. SaturationBaselineRatioIsLow. CurveFitFailed
57	10	AY143	5A-rep2	-1				LowEfficiency. CtIsSmall. SaturationBaselineRatioIsLow. CurveFitFailed
57	11	AY143	5A-rep3	-1				CurveFitFailed
57	0	AY143	5C-rep1	-1				LowEfficiency. CtIsSmall. CurveFitFailed
57	1	AY143	5C-rep2	-1				LowEfficiency. CtIsSmall. SaturationBaselineRatioIsLow. CurveFitFailed
57	2	AY143	5C-rep3	-1				LowEfficiency. CtIsSmall. CurveFitFailed
66	0	AY144	4B-rep1	-1				CtIsLarge. CurveFitFailed
66	1	AY144	4B-rep2	-1				CtIsLarge. CurveFitFailed
66	2	AY144	4B-rep3	-1				CtIsLarge. CurveFitFailed
66	3	AY144	4C-rep1	-1				CtIsLarge. CurveFitFailed
66	4	AY144	4C-rep2	-1	34.78	87.95	1.86	CtIsLarge. MultipleMeltPeaks
66	5	AY144	4C-rep3	-1	34.46	75.66	1.9	CtIsLarge
66	9	AY144	5A-rep1	-1	34	89.29	1.84	CtIsLarge
66	10	AY144	5A-rep2	-1	33.4	90.82	1.84	CtIsLarge
66	11	AY144	5A-rep3	-1	32.8	88.31	1.85	CtIsLarge
66	0	AY144	5C-rep1	-1				CtIsLarge. CurveFitFailed
66	1	AY144	5C-rep2	-1	34.72	86.77	1.86	CtIsLarge. MultipleMeltPeaks
66	2	AY144	5C-rep3	-1	32.75	86.92	1.89	CtIsLarge. MultipleMeltPeaks
2	60	AY145	4B-rep1	-1				CtIsLarge. CurveFitFailed
2	61	AY145	4B-rep2	-1				CtIsLarge. CurveFitFailed
2	62	AY145	4B-rep3	-1	34.48	86.04	1.86	CtIsLarge
2	63	AY145	4C-rep1	-1	33.98	85.87	1.87	CtIsLarge
2	64	AY145	4C-rep2	-1	34	85.92	1.88	CtIsLarge
2	65	AY145	4C-rep3	-1				CtIsLarge. CurveFitFailed
2	69	AY145	5A-rep1	-1				CurveFitFailed
2	70	AY145	5A-rep2	-1	33.97	85.94	1.91	CtIsLarge
2	71	AY145	5A-rep3	-1				LowEfficiency. CtIsLarge. CurveFitFailed
2	60	AY145	5C-rep1	-1				CtIsLarge. CurveFitFailed
2	61	AY145	5C-rep2	-1				CtIsLarge. CurveFitFailed
2	62	AY145	5C-rep3	-1	32.94	84.14	1.84	CtIsLarge. MultipleMeltPeaks
11	60	AY146	4B-rep1	-1				CtIsLarge. CurveFitFailed
11	61	AY146	4B-rep2	-1				NoAmplification
11	62	AY146	4B-rep3	-1				BadR2. HighEfficiency. CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed. HighBaseline
11	63	AY146	4C-rep1	-1	30.23	80.72	1.9	CtIsLarge
11	64	AY146	4C-rep2	-1	27.54	80.65	1.94	
11	65	AY146	4C-rep3	-1	27.2	80.43	1.94	
11	69	AY146	5A-rep1	-1	23.45	80.51	1.95	
11	70	AY146	5A-rep2	-1	23.9	80.49	1.96	
11	71	AY146	5A-rep3	-1	23.45	80.4	1.95	
11	60	AY146	5C-rep1	-1	24.9	80.38	1.89	
11	61	AY146	5C-rep2	-1	24.96	80.36	1.89	
11	62	AY146	5C-rep3	-1	24.64	80.38	1.89	
20	60	AY147	4B-rep1	-1				NoAmplification
20	61	AY147	4B-rep2	-1				HighEfficiency. CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed
20	62	AY147	4B-rep3	-1				NoAmplification
20	63	AY147	4C-rep1	-1	28.01	86.41	1.89	
20	64	AY147	4C-rep2	-1				CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed
20	65	AY147	4C-rep3	-1				NoAmplification
20	69	AY147	5A-rep1	-1				CtIsLarge. CurveFitFailed
20	70	AY147	5A-rep2	-1				CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed
20	71	AY147	5A-rep3	-1				CtIsLarge. CurveFitFailed
20	60	AY147	5C-rep1	-1				CtIsLarge. CurveFitFailed
20	61	AY147	5C-rep2	-1				CtIsLarge. CurveFitFailed
20	62	AY147	5C-rep3	-1				CurveFitFailed
29	60	AY148	4B-rep1	-1				NoAmplification
29	61	AY148	4B-rep2	-1				NoAmplification
29	62	AY148	4B-rep3	-1				NoAmplification
29	63	AY148	4C-rep1	-1				CtIsLarge. CurveFitFailed
29	64	AY148	4C-rep2	-1				CtIsLarge. CurveFitFailed
29	65	AY148	4C-rep3	-1				CtIsLarge. CurveFitFailed
29	69	AY148	5A-rep1	-1				CtIsLarge. CurveFitFailed
29	70	AY148	5A-rep2	-1				NoAmplification
29	71	AY148	5A-rep3	-1				CtIsLarge. CurveFitFailed
29	60	AY148	5C-rep1	-1				CurveFitFailed
29	61	AY148	5C-rep2	-1				NoAmplification
29	62	AY148	5C-rep3	-1				CurveFitFailed
38	60	AY149	4B-rep1	-1				NoAmplification
38	61	AY149	4B-rep2	-1				NoAmplification
38	62	AY149	4B-rep3	-1				NoAmplification
38	63	AY149	4C-rep1	-1				NoAmplification
38	64	AY149	4C-rep2	-1				NoAmplification
38	65	AY149	4C-rep3	-1				NoAmplification
38	69	AY149	5A-rep1	-1				NoAmplification
38	70	AY149	5A-rep2	-1				NoAmplification
38	71	AY149	5A-rep3	-1	29.38	76.2	1.96	
38	60	AY149	5C-rep1	-1				CurveFitFailed
38	61	AY149	5C-rep2	-1				LowEfficiency. CtIsSmall. SaturationBaselineRatioIsLow. CurveFitFailed
38	62	AY149	5C-rep3	-1				LowEfficiency. CtIsSmall. CurveFitFailed
54	24	AY15	4B-rep1	-1				NoAmplification
54	25	AY15	4B-rep2	-1				NoAmplification
54	26	AY15	4B-rep3	-1				NoAmplification
54	27	AY15	4C-rep1	-1				NoAmplification
54	28	AY15	4C-rep2	-1				NoAmplification
54	29	AY15	4C-rep3	-1				NoAmplification
54	33	AY15	5A-rep1	-1				NoAmplification
54	34	AY15	5A-rep2	-1				NoAmplification
54	35	AY15	5A-rep3	-1				NoAmplification
54	24	AY15	5C-rep1	-1				LowEfficiency. CtIsSmall. SaturationBaselineRatioIsLow. CurveFitFailed. HighBaseline
54	25	AY15	5C-rep2	-1				NoAmplification
54	26	AY15	5C-rep3	-1				NoAmplification
47	60	AY150	4B-rep1	-1				NoAmplification
47	61	AY150	4B-rep2	-1				NoAmplification
47	62	AY150	4B-rep3	-1				NoAmplification
47	63	AY150	4C-rep1	-1				NoAmplification
47	64	AY150	4C-rep2	-1				NoAmplification
47	65	AY150	4C-rep3	-1				HighEfficiency. CtIsLarge. SaturationBaselineRatioIsLow. CurveFitFailed
47	69	AY150	5A-rep1	-1				CtIsLarge. CurveFitFailed
47	70	AY150	5A-rep2	-1				CtIsLarge. CurveFitFailed
47	71	AY150	5A-rep3	-1				NoAmplification
47	60	AY150	5C-rep1	-1				LowEfficiency. CtIsLarge. CurveFitFailed
47	61	AY150	5C-rep2	-1				NoAmplification
47	62	AY150	5C-rep3	-1				CurveFitFailed
56	60	AY151	4B-rep1	-1	28.25	80.54	1.88	
56	61	AY151	4B-rep2	-1				NoAmplification
56	62	AY151	4B-rep3	-1				NoAmplification
56	63	AY151	4C-rep1	-1	28.03	80.63	1.87	
56	64	AY151	4C-rep2	-1				NoAmplification
56	65	AY151	4C-rep3	-1	28.39	80.67	1.88	
56	69	AY151	5A-rep1	-1	29.11	80.71	1.93	
56	70	AY151	5A-rep2	-1				NoAmplification
56	71	AY151	5A-rep3	-1				NoAmplification
56	60	AY151	5C-rep1	-1	29.16	80.72	1.93	
56	61	AY151	5C-rep2	-1				NoAmplification
56	62	AY151	5C-rep3	-1	27.91	80.66	1.89	
65	60	AY152	4B-rep1	-1	32.33	75.88	1.93	CtIsLarge
65	61	AY152	4B-rep2	-1	31.6	75.93	1.94	CtIsLarge
65	62	AY152	4B-rep3	-1	30.75	76.01	1.96	CtIsLarge
65	63	AY152	4C-rep1	-1	31.23	76.08	1.93	CtIsLarge
65	64	AY152	4C-rep2	-1	32.07	75.96	1.94	CtIsLarge
65	65	AY152	4C-rep3	-1	31.33	76.12	1.95	CtIsLarge
65	69	AY152	5A-rep1	-1	32.07	76	1.92	CtIsLarge
65	70	AY152	5A-rep2	-1	33.1	75.42	1.88	CtIsLarge
65	71	AY152	5A-rep3	-1	33.26	75.71	1.93	CtIsLarge. MultipleMeltPeaks
65	60	AY152	5C-rep1	-1	30.34	76.39	1.98	CtIsLarge
65	61	AY152	5C-rep2	-1	31.13	76.13	1.99	CtIsLarge. MultipleMeltPeaks
65	62	AY152	5C-rep3	-1	32	76.05	2.01	CtIsLarge
3	12	AY153	4B-rep1	-1				NoAmplification
3	13	AY153	4B-rep2	-1				NoAmplification
3	14	AY153	4B-rep3	-1				NoAmplification
3	15	AY153	4C-rep1	-1				NoAmplification
3	16	AY153	4C-rep2	-1				NoAmplification
3	17	AY153	4C-rep3	-1				NoAmplification
3	21	AY153	5A-rep1	-1				NoAmplification
3	22	AY153	5A-rep2	-1				NoAmplification
3	23	AY153	5A-rep3	-1				NoAmplification
3	12	AY153	5C-rep1	-1				NoAmplification
3	13	AY153	5C-rep2	-1	28.51	77.11	1.89	
3	14	AY153	5C-rep3	-1	29.22	77.11	1.89	
12	12	AY154	4B-rep1	-1				NoAmplification
12	13	AY154	4B-rep2	-1				NoAmplification
12	14	AY154	4B-rep3	-1				NoAmplification
12	15	AY154	4C-rep1	-1				NoAmplification
12	16	AY154	4C-rep2	-1				NoAmplification
12	17	AY154	4C-rep3	-1				NoAmplification
12	21	AY154	5A-rep1	-1				NoAmplification
12	22	AY154	5A-rep2	-1				NoAmplification
12	23	AY154	5A-rep3	-1				NoAmplification
12	12	AY154	5C-rep1	-1				NoAmplification
12	13	AY154	5C-rep2	-1				NoAmplification
12	14	AY154	5C-rep3	-1				NoAmplification
21	12	AY155	4B-rep1	-1				NoAmplification
21	13	AY155	4B-rep2	-1				NoAmplification
21	14	AY155	4B-rep3	-1				NoAmplification
21	15	AY155	4C-rep1	-1				NoAmplification
21	16	AY155	4C-rep2	-1				NoAmplification
21	17	AY155	4C-rep3	-1				NoAmplification
21	21	AY155	5A-rep1	-1				NoAmplification
21	22	AY155	5A-rep2	-1				NoAmplification
21	23	AY155	5A-rep3	-1				NoAmplification
21	12	AY155	5C-rep1	-1				CurveFitFailed
21	13	AY155	5C-rep2	-1				NoAmplification
21	14	AY155	5C-rep3	-1				NoAmplification
30	12	AY156	4B-rep1	-1				NoAmplification
30	13	AY156	4B-rep2	-1				NoAmplification
30	14	AY156	4B-rep3	-1				NoAmplification
30	15	AY156	4C-rep1	-1				NoAmplification
30	16	AY156	4C-rep2	-1				NoAmplification
30	17	AY156	4C-rep3	-1				NoAmplification
30	21	AY156	5A-rep1	-1	30.74	77.46	1.92	CtIsLarge
30	22	AY156	5A-rep2	-1				NoAmplification
30	23	AY156	5A-rep3	-1	30.86	77.42	1.91	CtIsLarge
30	12	AY156	5C-rep1	-1	31.62	78.15	1.88	CtIsLarge
30	13	AY156	5C-rep2	-1				NoAmplification
30	14	AY156	5C-rep3	-1	32.71	77.06	1.88	CtIsLarge
39	12	AY157	4B-rep1	-1				CurveFitFailed
39	13	AY157	4B-rep2	-1				CtIsLarge. CurveFitFailed
39	14	AY157	4B-rep3	-1	33.56	84.36	1.88	CtIsLarge. MultipleMeltPeaks
39	15	AY157	4C-rep1	-1				CtIsLarge. CurveFitFailed
39	16	AY157	4C-rep2	-1				CtIsLarge. CurveFitFailed
39	17	AY157	4C-rep3	-1				NoAmplification
39	21	AY157	5A-rep1	-1				CtIsLarge. CurveFitFailed
39	22	AY157	5A-rep2	-1				CtIsLarge. CurveFitFailed
39	23	AY157	5A-rep3	-1	34.58	86.43	1.88	CtIsLarge
39	12	AY157	5C-rep1	-1				CtIsLarge. CurveFitFailed
39	13	AY157	5C-rep2	-1				LowEfficiency. CtIsLarge. CurveFitFailed
39	14	AY157	5C-rep3	-1				LowEfficiency. CtIsLarge. CurveFitFailed
48	12	AY158	4B-rep1	-1				NoAmplification
48	13	AY158	4B-rep2	-1	28.26	82.41	1.92	
48	14	AY158	4B-rep3	-1	28	82.68	1.93	
48	15	AY158	4C-rep1	-1	29.28	83.03	1.93	
48	16	AY158	4C-rep2	-1	25.97	82.4	1.94	
48	17	AY158	4C-rep3	-1	26.76	83.03	1.94	
48	21	AY158	5A-rep1	-1	23.86	82.82	2.04	
48	22	AY158	5A-rep2	-1	24.33	82.82	2	
48	23	AY158	5A-rep3	-1	23.66	82.93	2.01	
48	12	AY158	5C-rep1	-1	26.19	83.29	1.95	
48	13	AY158	5C-rep2	-1	26.38	82.95	1.94	
48	14	AY158	5C-rep3	-1	24.39	82.82	2.03	
57	12	AY159	4B-rep1	-1	20.93	78.41	1.92	
57	13	AY159	4B-rep2	-1	20.56	78.47	1.94	
57	14	AY159	4B-rep3	-1	19.53	78.52	1.87	
57	15	AY159	4C-rep1	-1	18.62	78.64	1.92	
57	16	AY159	4C-rep2	-1	18.98	78.67	1.95	
57	17	AY159	4C-rep3	-1	18.88	78.65	1.93	
57	21	AY159	5A-rep1	-1	16.34	78.54	1.99	
57	22	AY159	5A-rep2	-1	16.37	78.5	1.96	
57	23	AY159	5A-rep3	-1	16.5	78.5	1.95	
57	12	AY159	5C-rep1	-1	18.32	78.73	1.94	
57	13	AY159	5C-rep2	-1	17.63	78.77	1.96	
57	14	AY159	5C-rep3	-1	16.63	78.77	1.99	
63	24	AY16	4B-rep1	-1				NoAmplification
63	25	AY16	4B-rep2	-1				NoAmplification
63	26	AY16	4B-rep3	-1				NoAmplification
63	27	AY16	4C-rep1	-1				NoAmplification
63	28	AY16	4C-rep2	-1				NoAmplification
63	29	AY16	4C-rep3	-1				NoAmplification
63	33	AY16	5A-rep1	-1				NoAmplification
63	34	AY16	5A-rep2	-1				NoAmplification
63	35	AY16	5A-rep3	-1				NoAmplification
63	24	AY16	5C-rep1	-1				NoAmplification
63	25	AY16	5C-rep2	-1				NoAmplification
63	26	AY16	5C-rep3	-1				LowEfficiency. CtIsSmall. SaturationBaselineRatioIsLow. CurveFitFailed
66	12	AY160	4B-rep1	-1				NoAmplification
66	13	AY160	4B-rep2	-1				NoAmplification
66	14	AY160	4B-rep3	-1				NoAmplification
66	15	AY160	4C-rep1	-1				NoAmplification
66	16	AY160	4C-rep2	-1				NoAmplification
66	17	AY160	4C-rep3	-1				NoAmplification
66	21	AY160	5A-rep1	-1				CurveFitFailed
66	22	AY160	5A-rep2	-1	30.12	79.85	1.95	CtIsLarge
66	23	AY160	5A-rep3	-1				NoAmplification
66	12	AY160	5C-rep1	-1				NoAmplification
66	13	AY160	5C-rep2	-1				NoAmplification
66	14	AY160	5C-rep3	-1				NoAmplification
3	24	AY161	4B-rep1	-1				NoAmplification
3	25	AY161	4B-rep2	-1				NoAmplification
3	26	AY161	4B-rep3	-1				NoAmplification
3	27	AY161	4C-rep1	-1				NoAmplification
3	28	AY161	4C-rep2	-1				NoAmplification
3	29	AY161	4C-rep3	-1				NoAmplification
3	33	AY161	5A-rep1	-1				NoAmplification
3	34	AY161	5A-rep2	-1				NoAmplification
3	35	AY161	5A-rep3	-1				NoAmplification
3	24	AY161	5C-rep1	-1				NoAmplification
3	25	AY161	5C-rep2	-1				NoAmplification
3	26	AY161	5C-rep3	-1				NoAmplification
12	24	AY162	4B-rep1	-1				NoAmplification
12	25	AY162	4B-rep2	-1	32.59	76.09	1.83	CtIsLarge. MultipleMeltPeaks
12	26	AY162	4B-rep3	-1	32.59	76.11	1.77	LowEfficiency. CtIsLarge
12	27	AY162	4C-rep1	-1				LowEfficiency. CtIsLarge. CurveFitFailed
12	28	AY162	4C-rep2	-1	34.73	75.57	1.87	CtIsLarge. MultipleMeltPeaks
